id,idade,tempo_cliente,mensalidade,suporte_ligacoes,tem_servico_extra,pagamento_em_dia,churn
2545,18,29,149.88,2,0,1,0
2546,72,2,124.61,3,1,1,0
2547,72,36,102.74,2,1,1,0
2548,43,19,91.12,2,1,1,0
2549,60,7,89.81,7,0,1,0
2550,27,26,117.29,6,0,1,1
2551,47,38,198.85,6,0,1,0
2552,67,3,60.12,9,0,1,0
2553,35,66,87.61,1,0,1,0
2554,34,71,86.38,8,1,0,1
2555,43,43,160.4,5,0,1,1
2556,25,62,109.35,2,0,1,0
2557,64,71,124.02,8,0,1,1
2558,57,24,80.81,8,1,1,1
2559,66,39,116.7,5,0,1,0
2560,29,68,74.45,9,0,1,1
2561,44,44,134.63,5,0,0,0
2562,25,5,73.71,7,1,1,1
2563,42,55,170.67,7,0,1,0
2564,63,30,139.32,5,0,1,0
2565,21,29,161.36,6,0,1,1
2566,50,26,118.59,3,0,1,0
2567,18,26,113.41,0,0,1,0
2568,36,37,73.75,3,1,1,0
2569,48,53,133.34,7,1,1,1
2570,33,30,132.03,7,0,1,1
2571,31,3,125.53,1,0,1,0
2572,70,43,163.67,6,0,1,1
2573,65,7,176.55,0,0,1,0
2574,22,49,165.11,1,0,0,0
2575,58,41,80.14,7,1,1,0
2576,43,54,147.09,9,0,1,1
2577,45,69,71.25,3,1,1,1
2578,19,27,157.25,2,0,1,0
2579,67,8,113.46,1,0,1,0
2580,23,32,78.55,5,0,1,1
2581,26,64,180.69,3,0,1,1
2582,50,10,145.96,2,1,1,0
2583,58,13,109.66,2,1,1,0
2584,42,63,64.3,9,0,1,1
2585,65,35,135.22,2,1,0,0
2586,30,61,189.25,7,0,1,1
2587,26,54,143.49,8,1,1,0
2588,70,8,196.03,8,1,1,0
2589,30,29,79.1,4,1,1,0
2590,48,41,139.56,0,0,0,0
2591,58,30,171.74,9,1,1,0
2592,28,21,133.58,4,1,1,0
2593,21,11,72.75,0,0,0,1
2594,51,2,141.6,8,0,1,1
2595,55,50,145.64,9,0,1,1
2596,63,41,162.02,7,0,1,1
2597,21,66,166.57,6,0,1,0
2598,55,3,167.91,1,0,1,0
2599,36,51,152.88,1,0,1,0
2600,23,68,90.21,3,0,1,0
2601,51,25,116.59,8,1,1,0
2602,35,30,168.66,8,0,1,1
2603,30,11,193.48,7,1,1,0
2604,58,17,71.05,4,0,1,1
2605,40,26,134.98,6,1,1,1
2606,36,23,103.75,8,0,1,0
2607,62,56,91.56,2,0,0,0
2608,28,52,130.81,3,0,0,1
2609,18,48,144.85,1,1,1,0
2610,41,20,61.37,8,1,1,1
2611,71,2,169.23,6,1,1,1
2612,24,31,174.78,5,0,1,1
2613,42,27,195.17,4,0,1,1
2614,38,2,85.29,6,0,1,0
2615,32,4,143.24,2,0,0,1
2616,18,13,119.73,4,0,1,0
2617,29,35,106.88,1,0,1,0
2618,24,66,139.19,4,0,1,0
2619,32,6,169.53,6,0,1,1
2620,38,31,63.23,9,0,1,0
2621,36,10,195.72,6,1,1,0
2622,46,21,173.38,8,0,1,0
2623,42,23,165.16,2,1,1,1
2624,50,3,166.45,7,0,1,0
2625,66,32,114.47,4,0,1,0
2626,49,20,165.23,6,1,1,0
2627,66,29,114.15,0,1,1,0
2628,52,52,185.82,0,1,1,0
2629,61,46,84.81,3,1,1,0
2630,55,34,100.93,4,1,1,0
2631,43,61,137.19,9,1,1,0
2632,28,71,104.69,2,1,1,1
2633,52,70,119.39,5,1,1,0
2634,25,11,128.94,2,0,1,0
2635,63,63,179.89,4,1,1,0
2636,31,21,133.25,0,0,0,0
2637,27,3,110.74,2,1,1,0
2638,19,10,94.68,6,0,1,0
2639,63,27,117.21,2,0,1,0
2640,26,12,132.2,4,1,1,0
2641,20,7,164.46,6,0,1,0
2642,38,17,76.95,1,1,1,0
2643,43,65,91.03,2,0,1,0
2644,25,64,113.15,3,0,0,0
2645,65,26,110.46,4,1,1,0
2646,19,15,114.84,8,0,1,0
2647,23,33,171.09,8,1,1,0
2648,45,62,105.38,3,0,1,0
2649,70,47,130.27,8,1,1,0
2650,46,35,147.35,3,1,1,0
2651,43,65,92.5,1,1,1,0
2652,42,25,160.62,9,1,1,0
2653,29,57,136.6,0,0,1,0
2654,22,32,122.55,6,1,1,1
2655,51,63,173.37,3,1,1,0
2656,65,12,94.09,7,0,1,1
2657,54,63,183.64,7,0,1,1
2658,32,1,138.55,7,1,1,0
2659,61,51,145.28,5,1,1,1
2660,53,70,182.51,8,0,1,0
2661,32,8,174.46,3,0,1,1
2662,60,68,144.22,4,0,0,1
2663,65,5,165.45,3,0,1,0
2664,40,39,120.66,4,0,1,0
2665,23,23,136.63,1,0,1,1
2666,63,68,68.69,4,0,1,0
2667,67,52,72.58,9,1,1,1
2668,61,4,176.12,7,1,1,1
2669,60,47,68.35,8,0,1,0
2670,62,21,83.72,6,0,1,1
2671,38,56,171.42,6,1,1,1
2672,40,66,60.16,5,1,1,0
2673,60,59,99.54,1,1,1,0
2674,72,7,141.77,9,1,1,0
2675,33,49,143.36,9,0,1,0
2676,64,16,168.8,8,0,1,0
2677,70,17,130.83,4,1,1,0
2678,32,34,131.32,5,0,1,1
2679,42,33,161.54,0,0,1,0
2680,53,26,129.81,4,0,1,1
2681,28,66,145.19,5,0,1,0
2682,68,63,185.69,9,0,1,1
2683,32,41,116.2,1,0,1,0
2684,21,58,113.92,6,0,0,1
2685,38,10,60.5,3,0,1,0
2686,30,15,145.88,4,1,1,0
2687,39,42,64.17,2,1,1,0
2688,36,57,130.58,4,1,1,1
2689,51,17,172.59,3,0,0,0
2690,31,60,136.99,9,0,0,0
2691,21,9,97.75,5,0,1,1
2692,65,36,170.06,1,0,0,0
2693,70,36,97.76,2,0,1,0
2694,69,48,162.62,9,0,1,0
2695,63,51,145.44,0,0,1,0
2696,44,70,83.8,6,1,1,1
2697,46,68,186.72,8,1,1,0
2698,64,22,88.09,1,0,1,1
2699,45,6,198.54,6,1,1,0
2700,52,26,61.02,2,0,1,0
2701,25,3,96.89,4,1,1,1
2702,33,52,87.98,5,0,1,0
2703,59,60,61.96,7,0,1,1
2704,53,63,162.53,3,1,1,0
2705,47,65,157.08,1,0,0,1
2706,35,52,170.93,2,1,1,0
2707,19,14,95.94,7,0,1,0
2708,66,68,122.21,6,1,1,1
2709,30,28,152.28,5,0,1,0
2710,21,71,121.57,4,0,1,0
2711,43,10,157.63,4,1,1,0
2712,42,57,148.76,0,1,1,0
2713,47,66,76.05,5,1,1,0
2714,28,50,169.35,8,0,1,0
2715,24,14,160.89,7,0,1,0
2716,48,16,151.82,9,0,1,1
2717,61,54,81.71,0,0,1,1
2718,27,43,97.52,5,1,1,0
2719,56,42,115.04,2,0,1,0
2720,30,22,99.19,5,1,1,0
2721,48,68,91.89,8,0,1,0
2722,24,19,172.75,5,0,1,0
2723,73,66,149.35,7,0,1,0
2724,66,39,139.17,5,0,1,0
2725,59,19,91.63,5,0,1,0
2726,59,16,188.53,6,0,1,1
2727,73,54,86.77,9,1,1,1
2728,53,25,171.29,3,1,0,1
2729,37,18,195.33,7,1,1,1
2730,21,23,161.79,3,0,1,0
2731,71,11,199.0,6,0,1,0
2732,24,39,151.15,0,0,1,1
2733,71,68,90.44,8,0,1,1
2734,18,25,88.53,9,0,0,0
2735,61,63,105.44,8,1,0,1
2736,73,30,61.0,6,0,1,1
2737,62,45,155.44,7,0,1,0
2738,59,61,97.61,1,1,1,0
2739,64,51,174.13,9,0,1,1
2740,30,9,110.28,9,1,1,0
2741,72,2,127.19,6,1,1,0
2742,39,5,195.2,0,0,1,0
2743,71,62,93.9,2,1,1,0
2744,38,69,160.98,5,0,1,1
2745,39,52,165.72,4,1,1,0
2746,45,5,90.94,4,0,1,0
2747,26,59,130.14,8,0,1,0
2748,43,68,109.03,5,1,1,0
2749,26,9,168.07,2,0,0,0
2750,32,22,147.15,1,1,1,1
2751,27,27,126.64,8,0,1,1
2752,41,10,169.11,9,1,1,0
2753,74,61,92.92,3,0,1,0
2754,59,51,165.51,4,1,1,0
2755,25,10,181.15,8,0,1,0
2756,41,6,183.01,4,0,1,1
2757,33,62,169.71,6,1,1,0
2758,66,5,117.12,1,1,1,0
2759,43,70,197.45,1,1,1,1
2760,44,63,113.14,3,0,1,0
2761,54,56,149.41,7,1,0,0
2762,21,59,82.55,1,0,1,0
2763,67,63,197.26,9,1,1,0
2764,41,59,158.56,6,0,1,1
2765,36,51,165.47,0,0,1,1
2766,53,50,69.21,8,1,1,0
2767,56,4,166.88,9,1,1,0
2768,27,48,168.46,5,1,1,0
2769,42,32,154.05,0,1,1,0
2770,35,51,100.87,9,1,1,0
2771,36,52,128.56,5,0,1,1
2772,53,34,75.46,4,1,1,0
2773,27,36,126.02,4,1,1,1
2774,50,70,94.14,4,0,1,0
2775,72,43,108.87,3,1,1,1
2776,67,16,82.76,6,1,1,0
2777,22,59,92.21,8,1,1,1
2778,64,53,70.72,3,0,0,1
2779,66,19,188.79,1,0,1,0
2780,52,41,134.26,1,1,0,0
2781,61,47,115.54,1,0,1,0
2782,51,54,134.9,6,1,1,1
2783,50,55,147.96,3,1,1,0
2784,72,19,189.06,3,1,1,0
2785,38,62,85.02,0,1,1,0
2786,34,59,101.38,3,0,1,0
2787,39,65,196.61,5,0,0,0
2788,65,68,111.97,1,0,1,1
2789,54,28,63.16,3,1,1,0
2790,32,18,80.67,6,0,1,1
2791,52,26,63.69,8,1,1,0
2792,45,19,198.59,1,0,0,0
2793,24,55,99.04,7,1,1,0
2794,49,57,189.3,5,0,1,0
2795,28,6,199.42,7,0,1,0
2796,27,1,143.98,1,1,1,0
2797,26,8,64.65,0,1,1,1
2798,31,51,71.42,6,0,1,1
2799,30,25,127.42,8,1,1,0
2800,74,47,116.86,8,0,1,0
2801,42,55,144.86,1,0,1,0
2802,19,64,121.44,3,0,1,1
2803,52,10,190.77,0,1,1,0
2804,24,56,134.86,6,0,0,0
2805,38,12,157.12,1,1,1,0
2806,35,33,185.51,3,0,1,1
2807,20,71,80.56,1,0,1,1
2808,59,17,92.16,0,0,1,0
2809,71,61,75.02,6,1,1,0
2810,56,10,79.55,5,1,1,1
2811,58,31,131.76,1,0,1,0
2812,66,60,104.97,3,0,1,1
2813,28,70,119.24,2,0,1,1
2814,56,17,197.55,2,1,1,0
2815,41,50,81.94,2,0,1,1
2816,63,37,135.71,3,0,1,1
2817,36,62,73.84,0,0,1,0
2818,21,29,104.59,0,1,1,0
2819,43,32,133.85,6,0,1,1
2820,55,11,192.53,4,0,1,1
2821,59,6,114.77,2,1,1,1
2822,49,35,69.09,8,0,1,0
2823,56,33,114.34,4,1,1,0
2824,62,18,80.4,9,0,1,1
2825,63,37,92.2,2,0,1,0
2826,53,13,146.53,8,0,1,0
2827,57,64,69.44,0,1,1,0
2828,54,1,125.06,8,0,1,1
2829,50,63,145.32,4,0,1,0
2830,53,34,119.06,5,0,1,0
2831,20,10,62.68,1,0,1,0
2832,26,7,197.97,7,0,1,1
2833,25,56,111.4,2,0,0,0
2834,50,37,169.0,0,0,1,0
2835,23,29,105.59,6,0,1,0
2836,58,12,126.5,2,0,1,0
2837,56,17,114.38,3,0,1,0
2838,21,48,107.96,4,0,1,1
2839,30,26,63.06,0,0,1,0
2840,66,12,110.4,8,0,1,1
2841,19,21,184.53,6,1,1,1
2842,22,42,156.66,1,1,1,1
2843,61,61,80.36,0,0,1,0
2844,44,58,142.76,1,1,1,0
2845,49,54,184.91,2,1,1,0
2846,38,34,158.0,2,0,1,0
2847,25,7,80.82,7,0,1,0
2848,55,35,181.5,4,1,1,0
2849,25,15,102.22,8,1,1,1
2850,67,65,123.57,2,1,1,0
2851,20,25,133.66,5,0,1,0
2852,71,59,179.07,3,0,1,0
2853,61,6,190.43,7,0,1,0
2854,20,52,190.15,0,1,1,0
2855,39,21,61.11,3,0,1,0
2856,23,71,189.06,6,1,1,0
2857,19,32,67.61,8,1,1,0
2858,40,53,97.21,0,0,1,0
2859,61,59,132.1,7,0,1,1
2860,19,69,127.19,1,1,1,0
2861,55,62,144.66,3,0,1,0
2862,34,4,127.12,3,1,1,0
2863,52,18,190.81,7,1,1,0
2864,51,56,93.68,1,0,1,1
2865,40,24,98.36,6,0,1,0
2866,47,66,188.9,2,1,1,1
2867,69,13,70.74,8,0,0,0
2868,25,62,145.34,4,0,1,0
2869,39,54,155.44,7,0,1,1
2870,61,15,130.78,4,1,1,0
2871,53,69,157.19,0,0,1,0
2872,22,3,84.19,8,1,1,0
2873,30,37,179.37,9,0,1,1
2874,46,37,79.6,6,0,0,0
2875,48,3,116.11,3,0,1,1
2876,64,63,70.54,6,0,1,0
2877,74,35,136.33,4,1,1,0
2878,72,52,153.76,9,1,1,1
2879,33,28,191.77,8,0,1,0
2880,59,18,163.51,1,0,0,0
2881,47,36,135.75,3,1,1,1
2882,74,33,190.57,5,0,1,0
2883,72,64,126.98,4,0,1,0
2884,33,26,138.57,0,0,1,0
2885,29,48,143.45,8,1,0,0
2886,34,40,117.4,8,0,1,0
2887,33,17,177.39,2,1,1,0
2888,29,40,85.92,3,0,1,1
2889,25,7,137.68,3,0,0,0
2890,37,57,161.11,9,0,1,0
2891,20,8,186.56,7,1,1,1
2892,33,56,183.75,5,1,1,0
2893,47,31,131.22,1,1,1,0
2894,62,59,150.04,3,0,1,0
2895,40,58,115.19,0,0,1,0
2896,45,12,125.54,2,0,1,0
2897,68,48,186.88,3,0,1,1
2898,57,31,190.3,7,1,1,0
2899,71,63,185.36,2,0,0,0
2900,22,39,79.37,4,1,1,0
2901,37,20,179.01,0,0,1,1
2902,57,48,192.77,3,0,1,1
2903,73,71,110.57,1,1,0,1
2904,61,54,132.61,3,0,1,0
2905,18,71,169.07,4,0,1,1
2906,74,29,138.69,2,0,1,0
2907,47,48,199.09,5,1,1,0
2908,38,56,123.8,1,0,1,0
2909,37,17,159.95,4,0,1,0
2910,23,9,170.96,3,1,1,0
2911,39,34,129.17,4,0,1,0
2912,35,45,179.98,8,0,1,1
2913,25,9,136.46,5,0,1,1
2914,56,7,117.63,6,0,1,1
2915,49,16,75.1,7,0,1,1
2916,50,19,115.08,8,1,1,0
2917,70,6,162.75,4,0,1,0
2918,33,11,188.98,7,0,1,0
2919,29,61,95.24,1,0,1,0
2920,55,42,109.73,9,0,1,0
2921,69,13,81.55,8,0,1,1
2922,51,12,156.7,1,0,1,0
2923,31,20,194.43,4,0,1,1
2924,53,50,149.73,5,0,1,1
2925,50,36,146.39,3,0,1,0
2926,40,69,137.49,7,0,1,0
2927,67,37,72.38,9,0,1,0
2928,62,12,162.13,2,0,0,1
2929,19,40,144.29,4,0,1,1
2930,58,54,152.61,1,1,1,0
2931,38,2,185.83,2,1,1,1
2932,19,50,169.75,7,0,1,1
2933,44,41,169.33,4,1,0,0
2934,74,45,189.81,2,1,1,1
2935,26,9,198.59,4,0,1,1
2936,18,62,141.38,8,0,1,0
2937,28,47,75.24,2,1,1,0
2938,20,5,124.28,9,0,1,1
2939,69,1,170.26,6,0,1,0
2940,40,44,63.88,7,1,1,0
2941,43,22,67.96,4,1,0,0
2942,21,38,69.4,2,0,1,0
2943,35,19,162.35,5,1,1,0
2944,72,31,130.16,2,0,1,0
2945,23,67,111.65,8,1,0,0
2946,52,42,74.79,1,0,1,0
2947,39,26,162.51,2,0,1,0
2948,60,13,104.94,6,1,0,1
2949,32,58,97.15,9,0,1,1
2950,39,18,151.32,7,0,1,1
2951,54,67,138.26,4,0,0,0
2952,69,3,110.74,4,0,1,0
2953,59,55,149.81,4,1,1,1
2954,29,58,97.97,3,0,1,0
2955,64,63,171.28,8,0,1,0
2956,66,52,92.1,5,1,1,0
2957,59,24,82.24,7,0,1,1
2958,55,9,169.54,7,0,1,0
2959,35,37,159.1,4,0,1,0
2960,62,53,85.57,8,0,0,0
2961,52,24,76.27,1,0,1,1
2962,47,21,177.38,7,0,1,0
2963,41,40,168.72,2,1,0,1
2964,59,62,105.82,6,0,1,0
2965,47,70,152.15,8,1,1,0
2966,31,69,77.38,4,1,0,0
2967,23,14,130.99,7,0,1,1
2968,20,42,62.62,3,1,1,1
2969,33,50,114.82,0,0,1,0
2970,24,61,70.48,0,1,0,0
2971,69,4,126.52,5,0,1,0
2972,31,17,119.04,7,0,1,0
2973,26,57,122.21,9,1,1,0
2974,32,48,66.35,1,1,1,0
2975,38,44,110.63,3,0,1,0
2976,52,45,165.91,2,0,1,1
2977,19,33,111.65,8,1,0,1
2978,44,31,160.12,2,0,1,0
2979,19,47,111.73,7,0,1,0
2980,52,6,119.25,6,0,1,0
2981,35,71,138.94,0,1,1,0
2982,31,34,193.1,7,1,1,0
2983,37,53,75.24,8,1,1,0
2984,35,14,64.61,7,0,1,1
2985,27,16,145.11,9,1,1,0
2986,42,43,192.87,9,0,1,0
2987,19,12,198.56,0,1,1,0
2988,42,70,127.78,6,0,1,0
2989,71,19,125.53,8,0,0,0
2990,50,41,150.29,4,1,1,1
2991,53,53,137.79,1,0,1,0
2992,48,29,148.77,7,0,1,1
2993,31,70,182.36,8,0,1,0
2994,18,59,164.48,6,1,1,0
2995,63,64,129.56,4,0,1,1
2996,33,24,124.66,7,0,0,1
2997,71,16,149.54,5,0,1,0
2998,63,52,123.8,3,1,1,0
2999,69,6,124.09,0,0,1,0
3000,20,37,62.28,5,1,1,0
3001,52,4,84.37,7,1,1,1
3002,58,38,128.39,2,0,1,0
3003,23,41,175.17,6,1,0,0
3004,42,14,99.02,6,0,1,0
3005,30,71,133.17,8,0,0,1
3006,70,51,108.29,0,0,1,1
3007,51,65,74.67,4,0,1,0
3008,25,52,194.16,7,1,1,1
3009,38,30,179.65,2,1,1,0
3010,51,57,70.99,4,1,1,0
3011,21,30,160.77,0,1,1,0
3012,42,42,108.66,8,0,1,0
3013,32,11,199.28,3,0,1,0
3014,21,27,102.34,4,0,1,0
3015,62,24,93.42,2,1,1,0
3016,29,39,139.5,1,0,1,0
3017,49,18,176.92,6,1,1,0
3018,49,45,86.95,4,1,1,0
3019,45,12,159.32,9,1,1,1
3020,30,49,68.6,2,0,0,0
3021,48,31,188.65,1,0,1,0
3022,31,22,71.35,9,0,1,1
3023,37,44,187.99,5,1,1,0
3024,35,64,128.71,9,0,1,0
3025,46,25,122.73,5,1,1,0
3026,23,51,196.26,2,1,1,0
3027,49,7,198.65,8,0,1,0
3028,46,6,151.02,0,0,1,1
3029,60,24,77.8,2,0,1,0
3030,19,19,130.86,0,0,1,0
3031,40,9,134.08,6,1,1,1
3032,36,36,132.02,1,0,1,0
3033,48,40,139.73,3,0,1,0
3034,68,24,62.62,3,0,1,0
3035,22,48,159.57,7,0,1,0
3036,36,63,159.74,3,0,1,0
3037,51,69,76.17,2,1,1,1
3038,27,53,139.83,9,0,1,0
3039,42,54,139.57,2,1,1,0
3040,19,42,155.54,4,0,1,0
3041,28,45,71.96,5,0,1,1
3042,67,14,147.71,6,1,1,0
3043,48,29,99.31,4,0,0,0
3044,73,6,130.98,6,0,1,1
3045,32,7,168.27,3,0,1,1
3046,26,37,158.79,4,1,1,0
3047,40,53,76.65,5,0,0,0
3048,36,18,142.77,8,0,1,0
3049,26,38,195.68,5,0,1,0
3050,52,59,81.95,9,0,1,1
3051,38,1,179.41,0,0,1,0
3052,26,68,158.36,6,1,1,1
3053,45,44,168.36,2,1,1,0
3054,63,47,99.47,5,0,1,0
3055,68,35,100.3,1,0,1,0
3056,24,60,186.84,6,0,1,1
3057,33,52,110.38,0,0,1,1
3058,33,8,68.82,1,1,1,0
3059,50,41,144.08,8,0,1,0
3060,21,3,77.47,8,0,0,1
3061,21,69,171.52,6,0,1,0
3062,56,14,149.84,1,0,1,0
3063,57,26,182.46,4,0,0,0
3064,34,70,169.88,3,1,0,1
3065,54,58,75.7,1,0,1,1
3066,56,40,113.35,1,0,1,1
3067,69,51,168.44,9,0,1,1
3068,46,5,118.43,7,1,0,1
3069,69,32,196.13,4,0,1,0
3070,53,1,163.0,7,0,1,1
3071,55,54,62.17,1,0,1,0
3072,56,11,183.2,1,0,1,0
3073,67,53,74.11,2,0,1,0
3074,54,8,79.67,9,0,1,1
3075,69,25,162.83,7,0,1,0
3076,52,40,181.1,7,0,1,0
3077,24,32,135.09,2,0,1,0
3078,44,28,100.47,0,1,0,1
3079,45,3,109.18,6,0,1,1
3080,39,62,108.0,3,0,1,0
3081,31,27,105.73,2,0,1,0
3082,24,45,94.01,4,1,1,0
3083,54,25,145.24,5,1,1,0
3084,39,61,186.06,0,1,1,0
3085,22,44,102.99,8,0,1,0
3086,72,46,86.14,5,1,1,0
3087,19,14,177.4,2,0,1,0
3088,44,8,163.85,0,0,1,1
3089,38,48,190.32,8,0,1,0
3090,71,14,83.17,1,0,0,0
3091,55,65,80.2,9,0,1,1
3092,32,7,135.8,5,0,1,0
3093,38,49,146.02,5,0,1,0
3094,27,55,127.22,2,1,1,0
3095,40,13,143.86,5,0,1,0
3096,73,56,85.25,1,0,1,1
3097,56,56,127.15,7,1,1,1
3098,22,15,152.13,0,1,1,0
3099,18,57,120.58,5,0,1,0
3100,30,58,155.12,0,1,0,0
3101,38,35,123.17,8,0,1,0
3102,43,16,106.7,8,0,1,1
3103,67,8,102.5,5,1,1,0
3104,62,45,117.53,5,0,0,0
3105,38,40,63.23,8,1,1,1
3106,70,54,153.59,4,0,0,0
3107,35,14,178.31,8,1,1,0
3108,54,59,109.65,4,0,1,1
3109,62,53,66.44,3,1,0,0
3110,49,27,198.15,1,0,1,1
3111,53,47,96.92,1,1,1,0
3112,34,6,77.73,0,0,1,0
3113,52,55,111.77,9,1,1,0
3114,66,44,163.4,2,1,1,0
3115,28,18,101.15,0,0,1,0
3116,38,16,140.46,5,1,1,0
3117,69,12,118.18,6,0,1,0
3118,72,20,76.49,8,0,1,0
3119,70,45,106.24,6,1,1,1
3120,43,64,161.48,3,1,1,0
3121,21,59,145.68,3,0,0,1
3122,51,22,76.77,7,0,1,1
3123,69,47,82.87,3,0,1,0
3124,65,29,149.7,0,1,1,0
3125,35,45,173.88,8,1,1,1
3126,57,9,108.93,2,1,1,1
3127,52,24,143.34,0,0,1,0
3128,58,15,83.89,8,0,1,1
3129,46,36,103.59,9,0,0,0
3130,69,13,62.84,9,1,1,0
3131,46,44,167.56,4,1,0,0
3132,55,71,116.14,8,1,1,0
3133,59,36,174.26,2,1,1,0
3134,38,61,159.17,5,0,1,0
3135,59,40,176.02,6,1,1,0
3136,30,27,99.99,4,0,1,1
3137,66,1,85.92,7,0,1,0
3138,58,34,196.07,9,1,0,0
3139,34,68,160.43,5,0,1,1
3140,73,21,176.77,5,1,1,0
3141,26,33,61.84,6,1,1,0
3142,58,7,109.62,7,1,1,0
3143,18,65,163.99,1,1,1,0
3144,19,3,70.92,6,0,1,1
3145,65,51,139.43,8,0,1,1
3146,46,54,120.07,0,0,1,0
3147,50,59,62.47,0,0,1,0
3148,27,6,93.04,6,0,1,0
3149,67,29,99.87,4,0,1,0
3150,57,17,75.66,0,0,1,0
3151,38,60,148.42,0,0,1,0
3152,45,22,93.94,1,0,1,0
3153,28,24,98.87,9,0,1,0
3154,72,51,185.75,8,0,1,1
3155,51,50,125.4,2,0,1,0
3156,25,11,114.9,8,0,0,0
3157,39,56,161.34,5,0,0,0
3158,25,71,187.35,9,0,1,0
3159,66,42,63.51,5,0,1,0
3160,32,39,122.75,6,0,1,0
3161,34,69,145.51,9,0,1,0
3162,40,48,104.6,7,0,1,0
3163,41,57,168.14,2,1,1,0
3164,62,21,196.01,7,0,1,0
3165,36,20,192.08,5,1,1,1
3166,22,15,97.24,5,0,0,1
3167,49,69,91.69,2,1,1,0
3168,61,51,194.05,5,0,1,0
3169,18,62,124.21,7,1,1,0
3170,40,37,89.16,6,0,1,0
3171,54,6,158.98,9,0,1,1
3172,25,71,99.82,9,0,1,0
3173,30,26,97.41,6,0,0,1
3174,25,8,183.09,2,0,1,0
3175,74,4,82.75,9,1,1,0
3176,40,21,69.02,2,1,0,1
3177,60,31,97.69,4,1,1,0
3178,18,21,144.97,4,1,1,0
3179,62,25,77.23,8,0,1,1
3180,68,15,126.02,8,1,1,0
3181,41,35,147.83,9,0,1,0
3182,52,49,178.82,4,0,1,0
3183,41,43,92.18,4,1,1,1
3184,34,41,174.43,5,0,1,0
3185,22,37,92.89,7,1,1,0
3186,37,57,154.75,5,0,1,1
3187,38,42,120.29,5,0,0,0
3188,57,47,76.06,8,1,1,0
3189,48,61,160.0,0,1,1,0
3190,63,14,90.49,3,0,1,0
3191,53,68,84.73,9,1,1,0
3192,28,53,110.17,9,0,1,0
3193,69,34,151.46,1,0,1,0
3194,32,24,92.76,8,1,1,0
3195,36,20,85.71,2,0,1,0
3196,24,69,61.39,9,0,1,1
3197,68,30,126.03,1,0,1,1
3198,45,7,120.01,7,0,1,1
3199,68,36,92.74,3,0,1,0
3200,60,38,67.51,1,1,1,0
3201,22,52,120.1,3,0,0,0
3202,22,15,170.35,6,0,1,1
3203,47,46,160.14,6,0,1,0
3204,71,23,180.51,0,0,1,1
3205,49,12,61.34,0,0,1,1
3206,25,44,195.3,2,0,1,0
3207,27,15,107.8,1,0,1,1
3208,55,49,198.66,2,0,1,0
3209,64,21,95.37,3,0,1,1
3210,49,15,126.02,6,1,0,0
3211,65,14,109.55,1,0,1,0
3212,45,42,109.81,6,0,1,0
3213,34,15,177.92,4,0,1,1
3214,48,63,164.5,7,1,1,1
3215,25,68,198.9,7,1,1,0
3216,57,27,145.89,4,1,1,0
3217,42,53,124.86,9,1,1,0
3218,26,52,72.61,7,0,1,1
3219,19,63,199.52,8,1,1,1
3220,32,53,137.21,6,0,1,0
3221,67,57,158.07,5,0,0,1
3222,20,52,116.94,6,0,1,1
3223,66,43,136.68,6,0,1,1
3224,53,7,191.96,2,1,1,0
3225,21,42,83.3,5,0,0,0
3226,31,4,100.93,5,0,1,1
3227,58,69,81.29,8,1,1,1
3228,58,5,170.91,0,1,1,0
3229,42,41,68.69,6,1,1,0
3230,72,4,71.43,0,1,1,0
3231,67,2,101.79,9,0,1,1
3232,27,67,131.99,3,0,1,0
3233,38,21,116.88,6,0,1,1
3234,53,70,66.27,5,1,1,0
3235,29,43,194.05,5,0,1,1
3236,44,69,193.4,4,0,1,1
3237,57,9,99.11,6,0,1,0
3238,19,28,162.41,8,0,1,0
3239,71,26,141.0,5,0,1,1
3240,30,3,93.25,9,1,1,0
3241,70,49,96.7,6,1,1,0
3242,49,17,128.76,8,1,1,0
3243,48,63,118.69,6,0,1,0
3244,33,55,100.77,5,0,1,1
3245,49,23,173.05,2,0,1,0
3246,49,34,127.4,0,0,0,0
3247,51,69,151.68,9,0,1,1
3248,28,15,86.5,8,1,0,1
3249,27,47,134.69,6,0,0,1
3250,32,3,104.52,2,0,1,1
3251,34,28,133.7,9,0,1,0
3252,57,3,169.32,8,0,1,1
3253,35,4,167.65,2,0,1,0
3254,72,31,109.59,2,0,0,0
3255,26,45,157.2,6,0,1,1
3256,42,59,191.78,1,0,1,0
3257,57,45,147.59,9,0,1,1
3258,31,37,80.78,6,1,0,1
3259,42,65,155.16,6,0,1,0
3260,67,9,74.69,0,0,1,1
3261,39,17,182.1,9,0,1,0
3262,69,65,132.33,1,1,1,0
3263,47,3,113.92,4,1,0,0
3264,37,26,67.98,3,0,1,0
3265,38,53,113.31,2,1,1,0
3266,61,31,186.45,9,1,1,0
3267,49,26,62.94,7,1,1,0
3268,68,23,126.45,6,0,0,1
3269,63,30,190.36,8,1,1,1
3270,66,10,115.28,2,1,1,0
3271,73,64,119.94,9,1,1,1
3272,38,22,141.0,0,1,1,1
3273,52,15,124.81,8,1,1,1
3274,49,56,83.6,8,1,1,0
3275,47,20,62.6,0,0,1,0
3276,72,47,145.37,7,0,1,1
3277,56,53,188.91,9,1,1,0
3278,66,53,74.89,0,0,0,1
